GeneID,Base mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Gene name
ENSMUSG00000069302,45.0406132266371,-1.37375207840831,0.373249297080727,-3.68052154190982,0.0002327573934404,0.0225281896975458,13,22219334,22219738,-1,H2ac12
ENSMUSG00000002190,20.9408045671084,1.25381259719886,0.341824043975344,3.66800586236497,0.0002444495806121,0.0226410538732651,8,84116496,84155181,1,Clgn
ENSMUSG00000024304,259.844010651241,1.26113152309036,0.343751553097395,3.66872967329705,0.0002437586541657,0.0226410538732651,18,16721934,16942303,-1,Cdh2
ENSMUSG00000061615,222.190774265436,-1.22311335370924,0.333655367899193,-3.66579851962332,0.0002465679995506,0.0226410538732651,13,23935109,23935581,1,H2ac4
ENSMUSG00000061080,164.795411616912,1.21796374596987,0.332395542408979,3.66419999842022,0.0002481128612934,0.0226859619174954,16,41353220,42002042,1,Lsamp
ENSMUSG00000016346,168.074839727009,1.22937451928537,0.336227229013687,3.6563800108983,0.0002558020633574,0.0229975687672032,2,180717372,180777093,-1,Kcnq2
ENSMUSG00000007946,28.9515574779953,1.47712430321482,0.404539420339626,3.65137296626055,0.0002608421132405,0.0232560767103728,7,101467520,101471933,1,Phox2a
ENSMUSG00000051678,43.9584725627261,1.36171243038925,0.373821627413751,3.64267963790679,0.0002698145573201,0.0239566338559453,18,37466974,37470727,1,Pcdhb6
ENSMUSG00000056258,197.841035782302,1.1459897546902,0.315295281121316,3.63465558575632,0.0002783522374007,0.0245121087091362,15,65858236,66158491,-1,Kcnq3
ENSMUSG00000120777,47.3009668781992,1.42149571944912,0.390998070747632,3.63555686280258,0.0002773807984693,0.0245121087091362,16,36585467,36590580,-1,Gm56626
ENSMUSG00000030495,60.4781439220624,1.46163457800343,0.402284119666439,3.63333899239018,0.0002797770556722,0.0245151460540187,7,34885810,34900539,1,Slc7a10
ENSMUSG00000052727,3109.66546033782,1.00744572110064,0.277391384788813,3.63185656204732,0.0002813895215397,0.0245151460540187,13,99557954,99653048,-1,Map1b
ENSMUSG00000086328,15.8389231674634,1.21809294467699,0.335426799521047,3.63147174410718,0.000281809516235,0.0245151460540187,2,115896670,115900198,-1,2700033N17Rik
ENSMUSG00000031517,60.0456030560335,1.27013552796442,0.349964397426196,3.6293278325041,0.0002841601781629,0.0246199586620451,8,55407878,55513906,1,Gpm6a
ENSMUSG00000022878,790.052965491079,1.43723594573544,0.396161285529706,3.62790610347934,0.0002857291305932,0.0246564732090676,16,22965286,22976778,1,Adipoq
ENSMUSG00000034755,41.61600462675,1.24953524122682,0.344690805008508,3.62509014766432,0.0002888606720492,0.0247392201620981,X,119199956,119820316,1,Pcdh11x
ENSMUSG00000050132,38.7015207059581,1.19384603656305,0.329339218222852,3.6249737975488,0.0002889907507184,0.0247392201620981,11,78363156,78388580,-1,Sarm1
ENSMUSG00000002831,2580.76963781427,1.21008734893649,0.334949717149486,3.61274330736765,0.0003029745957081,0.0253799940704775,17,56407591,56416803,-1,Plin4
ENSMUSG00000007888,19.9615651912951,-1.39128611319522,0.385407655417996,-3.60990783041477,0.0003063058268181,0.0253799940704775,8,70945808,70956731,1,Crlf1
ENSMUSG00000026185,3005.25624442784,1.03520122883837,0.28657756686557,3.61228982491838,0.0003035050759046,0.0253799940704775,1,72897091,72914043,-1,Igfbp5
ENSMUSG00000029361,1225.65717546796,1.31133303001057,0.363417838498322,3.60833423980817,0.0003081693108346,0.0253799940704775,5,117919097,118096905,1,Nos1
ENSMUSG00000032076,447.540451359151,1.10046638485349,0.305001434416095,3.60806953895237,0.0003084838170587,0.0253799940704775,9,47441471,47769413,1,Cadm1
ENSMUSG00000057455,90.8040676121756,1.23608586942516,0.3425724508875,3.60824656572016,0.0003082734481646,0.0253799940704775,18,31106542,31450343,-1,Rit2
ENSMUSG00000061947,29.9213133062306,1.36023240758516,0.376753159469041,3.61040743361553,0.0003057163949295,0.0253799940704775,12,103581045,103597703,-1,Serpina10
ENSMUSG00000032186,896.28222551165,1.03312384956076,0.286770119710088,3.60262028207543,0.000315025549674,0.0255432225881022,9,75472903,75518607,-1,Tmod2
ENSMUSG00000026452,84.8218329686279,1.11125400201227,0.308564628008963,3.60136548762158,0.0003165501924206,0.0255703533253442,1,134574415,134690331,1,Syt2
ENSMUSG00000020000,47.5526945905681,1.14236729133487,0.318565941216381,3.58596806354429,0.0003358300595594,0.0263803161309838,10,24099415,24178688,1,Moxd1
ENSMUSG00000025153,18766.0329140252,1.14399757096047,0.318842672592906,3.58796883007287,0.000333264119368,0.0263803161309838,11,120696672,120715373,-1,Fasn
ENSMUSG00000027559,4049.51265567645,1.43523990433139,0.399722678346824,3.59058913111276,0.0003299313795381,0.0263803161309838,3,14928572,14937583,1,Car3
ENSMUSG00000045532,17.0790673057628,1.18578008144183,0.330418481934612,3.58872201851133,0.0003323029331055,0.0263803161309838,11,102830090,102837514,-1,C1ql1
ENSMUSG00000052581,22.3587165062342,1.21065206509791,0.337649749062764,3.585526328565,0.0003363990608223,0.0263803161309838,6,79995860,80787124,1,Lrrtm4
ENSMUSG00000000628,7508.24790963228,-1.12951669439197,0.31561490587885,-3.57878120884929,0.0003452003022483,0.026548119758701,6,82702006,82751435,-1,Hk2
ENSMUSG00000028804,23.7642440651595,1.38837884090391,0.388210968199151,3.57635140332171,0.000348423222039,0.026548119758701,4,127881650,128461449,1,Csmd2
ENSMUSG00000034336,59.6475935060428,1.31659367854636,0.368011408813144,3.57758930026774,0.0003467777617449,0.026548119758701,19,47003137,47013766,1,Ina
ENSMUSG00000021775,2666.72078745787,1.16956046571048,0.327376124219226,3.57252829142571,0.0003535512732729,0.0268436615152511,14,4230569,4265642,1,Nr1d2
ENSMUSG00000073598,438.972513628667,-1.11485044728422,0.312701000633688,-3.56522826925713,0.0003635396419334,0.027312504497284,18,35836278,35863922,1,Smim33
ENSMUSG00000038112,271.798664936677,1.07663578463355,0.302445335963907,3.55976983808416,0.0003711799666481,0.0275970378663308,9,39498692,39515699,-1,AW551984
ENSMUSG00000034145,53.1209491195546,1.19747314155928,0.337105643953328,3.55221920201689,0.0003819964897604,0.0278235883914665,12,87068114,87136817,1,Tmem63c
ENSMUSG00000053310,35.6100393258627,1.18239679768532,0.333368111982811,3.54682033219267,0.000389910402878,0.0282432167105993,9,37455788,37464200,-1,Nrgn
ENSMUSG00000055567,391.130087834455,1.01289705707116,0.285676143748542,3.54561302802637,0.0003917009624311,0.0282432167105993,1,66507526,66738307,1,Unc80
ENSMUSG00000068122,26.0944904718182,1.24772994705936,0.351823670815096,3.54646389814719,0.0003904382348817,0.0282432167105993,X,21350783,21355403,1,Agtr2
ENSMUSG00000034768,51.740507021305,-1.25357809868776,0.354491335919418,-3.5362728836135,0.0004058152709628,0.0289692781633829,11,102159569,102170288,1,Asb16
ENSMUSG00000102973,48.9867231744455,1.04633404334187,0.296075993322785,3.53400500864367,0.0004093133219843,0.0291222362565481,17,52052557,52055712,-1,E430014B02Rik
ENSMUSG00000048814,136.295325324695,1.17317912356955,0.332426032448043,3.52914335538059,0.0004169072249221,0.0294047828267671,1,38832726,38875792,-1,Lonrf2
ENSMUSG00000116056,15.5728414465867,-1.15830264450125,0.328111773303097,-3.53020750471899,0.0004152338610703,0.0294047828267671,15,102565343,102568908,1,Gm4544
ENSMUSG00000075031,911.572895355689,-1.10313568932543,0.313223792891516,-3.52187705519388,0.0004285028190923,0.0299910100124979,13,23930717,23931224,1,H2bc3
ENSMUSG00000033569,122.684309323538,1.09399109548188,0.311559879654681,3.51133495331432,0.0004458622271043,0.0308220917906427,1,25106557,25868788,-1,Adgrb3
ENSMUSG00000040490,12.2521385430934,1.29013460506208,0.367880174567765,3.50694246184346,0.0004532871506419,0.0308220917906427,17,49239407,49404616,1,Lrfn2
ENSMUSG00000085551,16.7277551287924,-1.42490143969937,0.406177553295039,-3.50807529401889,0.0004513612839166,0.0308220917906427,11,59812274,59813277,1,1810063I02Rik
ENSMUSG00000059187,35.9189038308472,1.05626561445121,0.301477922219689,3.50362509690346,0.0004589710226377,0.0311101273293954,6,96090135,96634159,1,Tafa1
ENSMUSG00000022762,254.657416375715,1.2646054898651,0.361362508445935,3.49954812773364,0.0004660474642588,0.031391729982854,16,80997585,81423716,1,Ncam2
ENSMUSG00000046532,272.003370367303,1.11518722871801,0.318927605304108,3.49667827485377,0.0004710896041069,0.0314655810151018,X,97192375,97366821,1,Ar
ENSMUSG00000056812,34.8101576205246,1.32709782596038,0.37952130781739,3.49676763497803,0.0004709318397096,0.0314655810151018,18,64387430,64412682,1,St8sia3
ENSMUSG00000120174,15.4641889088159,1.35402529740338,0.387259931970124,3.49642497357004,0.0004715370729679,0.0314655810151018,19,37232068,37241537,-1,4931408D14Rik
ENSMUSG00000093916,95.2756355692841,-1.22372026226079,0.351060963170717,-3.4857770889944,0.0004907097235169,0.0323431896601461,X,107588109,107708677,-1,Gm379
ENSMUSG00000039956,54.0777499073883,1.33481310795322,0.383353815990014,3.48193510088338,0.00049780432472,0.0326336343124412,16,90535095,90546673,1,Mrap
ENSMUSG00000043631,319.701209412758,1.00719457254823,0.289278495352626,3.48174713547398,0.0004981538630092,0.0326336343124412,13,49658286,49686265,1,Ecm2
ENSMUSG00000005470,246.107611474851,-1.03532116469791,0.297450122858854,-3.48065468841373,0.0005001898989964,0.0326674175067992,8,84682136,84696826,1,Asf1b
ENSMUSG00000005338,375.767227356168,1.09441956655122,0.315129899446885,3.47291567214707,0.0005148370901031,0.0333201944429092,1,173160825,173195261,-1,Cadm3
ENSMUSG00000027834,132.889479425698,1.07387840992275,0.309570461105518,3.46893048544678,0.000522534638508,0.0337168221550196,3,75464854,75550802,1,Serpini1
ENSMUSG00000107595,19.7388505619285,1.13110028609481,0.326369685432296,3.46570265739171,0.0005288477969094,0.0337825673807392,6,103541317,103543791,1,Gm44441
ENSMUSG00000027971,128.891815421978,1.17613239837518,0.340672159920371,3.45238776966714,0.0005556485721567,0.0349100025436615,3,125197725,125522548,1,Ndst4
ENSMUSG00000113757,13.0024259396518,-1.39794941715448,0.40503582720719,-3.45142163544801,0.0005576416673459,0.034933080193188,13,5937099,6076493,1,Gm47507
ENSMUSG00000076508,25.0691269632269,-1.25354338421401,0.363496221397704,-3.44857335626194,0.0005635563702496,0.035200975952191,6,67838137,67838643,1,Igkv17-127
ENSMUSG00000050914,223.677264315208,1.05246517430633,0.305600995450593,3.44391932609555,0.0005733467511912,0.0357087004140474,8,46449939,46458744,-1,Ankrd37
ENSMUSG00000007594,68.3972811991626,-1.39445222766415,0.405885061146395,-3.43558401416799,0.0005912780988393,0.0363096043072503,8,70536107,70543512,1,Hapln4
ENSMUSG00000019787,7.52730900248757,1.39599176829704,0.406080187484028,3.43772439858803,0.0005866244324895,0.0363096043072503,10,32956550,33352705,1,Trdn
ENSMUSG00000038193,425.576694541909,1.06772947217884,0.310782625747549,3.43561506892655,0.0005912103339724,0.0363096043072503,8,57774018,57777668,1,Hand2
ENSMUSG00000047182,18.8584211190206,1.28014895910821,0.37262291137577,3.43550790900576,0.0005914441991686,0.0363096043072503,5,137641293,137643976,-1,Irs3
ENSMUSG00000039579,666.445687044934,1.3195971856569,0.384309269324755,3.43368555219988,0.0005954345082065,0.0364504309909825,4,49661611,49845744,-1,Grin3a
ENSMUSG00000039419,105.162037358639,1.18093826445236,0.344261182228236,3.43035557133894,0.000602790777353,0.0365880379462847,6,45036291,47281147,1,Cntnap2
ENSMUSG00000027225,269.852673728834,-1.2948446354168,0.37815270065763,-3.42413166206401,0.0006167673154943,0.0367981834039433,2,122129381,122133366,1,Duoxa2
ENSMUSG00000044071,29.0997356481518,1.09231892311269,0.318767853521734,3.42669096348581,0.0006109839842068,0.0367981834039433,10,123099901,123577109,1,Tafa2
ENSMUSG00000097545,17.0271571967491,1.07905776348852,0.315062439113718,3.42490131963666,0.0006150227630931,0.0367981834039433,14,64824613,64835573,1,Mir124a-1hg
ENSMUSG00000009633,108.059375189222,1.12688953014659,0.330389203198314,3.41079405512589,0.000647739964307,0.0379910140429652,1,192954469,192955525,-1,G0s2
ENSMUSG00000039116,356.854332022271,1.04530960846735,0.306514517368272,3.41031027646703,0.0006488901267635,0.0379910140429652,10,14278327,14421403,-1,Adgrg6
ENSMUSG00000028871,23.1705320392246,1.04998389086003,0.308015000370153,3.4088725860696,0.0006523193916268,0.0380880075214291,4,124880223,124902892,1,Rspo1
ENSMUSG00000085069,32.5376939809739,1.22819457886017,0.360529142112651,3.40664438847611,0.0006576675387704,0.0382962124811954,4,154722033,154729181,1,Prdm16os
ENSMUSG00000024261,205.609731995044,1.18002370685275,0.346977468230696,3.40086551691647,0.000671728653943,0.0387995526539642,18,31570861,31580459,-1,Syt4
ENSMUSG00000040907,140.799192728836,1.33246213549126,0.391754736586346,3.40126617766516,0.0006707448224807,0.0387995526539642,7,24677592,24705383,-1,Atp1a3
ENSMUSG00000019894,53.6404586564798,1.22676753138561,0.360808681395758,3.40004992851047,0.0006737354960618,0.0388111383482056,10,103203644,103255238,1,Slc6a15
ENSMUSG00000035686,529.369435569886,1.35766586682214,0.399644318369818,3.39718545820987,0.0006808280810277,0.0390244088120821,7,97062145,97066937,-1,Thrsp
ENSMUSG00000074968,26.0542135446209,1.34584219094664,0.396175227240008,3.39708820342598,0.0006810701030637,0.0390244088120821,2,110485546,110781268,-1,Ano3
ENSMUSG00000010086,65.0211622654436,1.15133102763149,0.339897170898596,3.3872921760063,0.0007058617240735,0.0392531406660339,11,61339268,61344957,-1,Rnf112
ENSMUSG00000023064,376.724059829219,1.24531671610056,0.367594894483549,3.38774214437924,0.0007047048174047,0.0392531406660339,14,34092231,34096746,-1,Sncg
ENSMUSG00000028940,91.3282951303937,-1.00360880138406,0.295906331536369,-3.39164355211071,0.0006947475844098,0.0392531406660339,4,152243324,152246926,1,Hes2
ENSMUSG00000031519,15.8312696421074,1.18384946416212,0.349134554190535,3.39081150792097,0.0006968601062572,0.0392531406660339,8,54982615,55040910,1,Asb5
ENSMUSG00000047281,1980.12889407159,-1.1127972059792,0.328311624983017,-3.38945416884573,0.0007003191446239,0.0392531406660339,4,133327867,133329479,-1,Sfn
ENSMUSG00000051599,24.7066547887312,1.18779861639965,0.350575896252454,3.38813543400115,0.0007036950799138,0.0392531406660339,18,37427865,37430677,1,Pcdhb2
ENSMUSG00000056749,292.841745304136,-1.06226239043384,0.313108634824253,-3.39263205254651,0.0006922455636142,0.0392531406660339,13,53121245,53135109,-1,Nfil3
ENSMUSG00000059201,111.91983508291,1.35442142758524,0.399772766740651,3.38797822229824,0.0007040985461169,0.0392531406660339,6,29060219,29073876,1,Lep
ENSMUSG00000061576,159.87833496864,1.2087645892838,0.356924571520779,3.386610745608,0.000707617099701,0.0392531406660339,5,27022201,27932503,1,Dpp6
ENSMUSG00000090061,7.75126378629521,1.36952304936073,0.40444864018117,3.38614823565053,0.0007088108427617,0.0392531406660339,5,63806445,63967889,1,Nwd2
ENSMUSG00000116665,19.015031674881,1.25251187924173,0.369093182074242,3.39348419334875,0.0006900954105621,0.0392531406660339,16,34763545,34779364,-1,E130310I04Rik
ENSMUSG00000071862,13.6024585554953,1.27788092942667,0.377586360319882,3.3843408123749,0.0007134937884513,0.0393098488011623,18,35342056,35348077,-1,Lrrtm2
ENSMUSG00000038663,14.6648686616318,1.36861968185627,0.404749670913741,3.38139788666548,0.0007211803181182,0.039631717379559,7,81183056,81216692,-1,Fsd2
ENSMUSG00000069301,75.30263518211,-1.29317636775896,0.382729580288813,-3.3788252446626,0.0007279626643275,0.039800849283477,13,22226630,22227114,-1,H2ac11
ENSMUSG00000038540,182.075985502784,1.07149573748878,0.318250780925682,3.3668283055651,0.0007603801339601,0.0410509747196037,7,83234135,83274822,1,Tmc3
ENSMUSG00000031861,93.6613456692891,-1.05705120911286,0.314642809822621,-3.35952761707403,0.0007807584721435,0.0413176036715578,8,70275079,70283752,1,Lpar2
ENSMUSG00000032564,62.8771190002063,1.26137615340106,0.375534611958909,3.35888121422766,0.000782586987915,0.0413176036715578,9,104424485,104911743,1,Cpne4
ENSMUSG00000041552,39.913850848577,1.11969844837395,0.333386302463694,3.35856164485308,0.0007834924392522,0.0413176036715578,X,154356451,154406810,-1,Ptchd1
ENSMUSG00000044499,21.2218942107073,1.22017788304221,0.363149796937327,3.35998503464066,0.0007794669465648,0.0413176036715578,10,36382810,36710393,1,Hs3st5
ENSMUSG00000047730,223727.214755735,-1.28132012473167,0.381294851727802,-3.36044433572992,0.0007781720985368,0.0413176036715578,7,27770661,27820287,1,Fcgbp
ENSMUSG00000057716,162.985488685478,1.0663571994404,0.317539313191788,3.35818953792452,0.0007845479730998,0.0413176036715578,6,39848395,40232084,1,Tmem178b
ENSMUSG00000058385,545.736805442769,-1.13656352299854,0.338310744114434,-3.3595253558193,0.0007807648617626,0.0413176036715578,13,23755570,23756187,1,H2bc8
ENSMUSG00000105827,363.731730479801,-1.1860452802554,0.353125487425868,-3.35870766197353,0.000783078601313,0.0413176036715578,3,96177068,96177448,1,H2bc18
ENSMUSG00000026141,8.78654124132414,1.30646173264861,0.389279621707096,3.35610101273583,0.0007904969054033,0.0414278219668313,1,24300971,24626553,-1,Col19a1
ENSMUSG00000022149,12.06956043796,1.31594361437228,0.392211501925087,3.35518873850779,0.0007931085323308,0.0414635596939014,15,6474808,6528232,1,C9
ENSMUSG00000034997,16.284217893472,1.10912645391206,0.330778529622449,3.35307873572695,0.0007991796852845,0.0416050163737936,14,74878280,74946934,1,Htr2a
ENSMUSG00000045573,459.580087710345,1.26466737277002,0.377336282065211,3.3515657859571,0.000803559445019,0.0416050163737936,4,4133531,4138819,-1,Penk
ENSMUSG00000054169,1742.28113813719,-1.08906372083535,0.324836581944182,-3.35265109094913,0.0008004154006608,0.0416050163737936,7,24476631,24484082,1,Ceacam10
ENSMUSG00000063063,134.600680964985,1.04305803498176,0.311333288918871,3.35029395219464,0.0008072584316125,0.0416960623078355,6,76858620,77956682,-1,Ctnna2
ENSMUSG00000031789,29.6711093178377,1.2580555391841,0.376031639751153,3.34561086406623,0.0008210153016773,0.0423049299451853,8,95965673,96033213,-1,Cngb1
ENSMUSG00000036395,144.916413250538,1.29064933873632,0.386519645665919,3.3391558571692,0.0008403340185754,0.0429579577495697,9,26674340,26717764,-1,Glb1l2
ENSMUSG00000089665,24.981026736693,1.28425114012377,0.386181635310368,3.32551064757815,0.0008825672918423,0.0442044834494551,8,3721188,3722362,-1,Fcor
ENSMUSG00000025468,21.1413552618053,1.27994547647878,0.385150634336959,3.32323346340121,0.0008898041053484,0.0442574555824578,7,139649793,139662461,-1,Caly
ENSMUSG00000027419,173.828263812739,1.26628070759891,0.38158201803647,3.31850204607359,0.0009050165947562,0.0448114962660679,2,143388076,143658205,1,Pcsk2
ENSMUSG00000053746,229.786342340103,-1.00184418150682,0.301960040024478,-3.31780384393115,0.0009072817607227,0.0448155475693083,2,32665798,32667609,1,Ptrh1
ENSMUSG00000023945,99.8085397820068,1.23687789424561,0.37335735023041,3.31285266911792,0.0009234961373028,0.0452072431793689,17,54580618,54606062,-1,Slc5a7
ENSMUSG00000075318,179.938673498063,1.03095922824146,0.311263373190608,3.31217649437389,0.0009257312327883,0.0452072431793689,2,65451115,65597791,1,Scn2a
ENSMUSG00000036144,42.5677354448313,1.08475736153966,0.327762993210215,3.30957851865825,0.0009343655476766,0.0454670215524211,12,37158539,37229533,1,Meox2
ENSMUSG00000045062,44.3329646729068,1.09447756525211,0.33076961241583,3.30888184455161,0.0009366935822638,0.0454670215524211,18,37474755,37478255,1,Pcdhb7
ENSMUSG00000000766,30.176365074986,1.22341123120223,0.370077501030944,3.30582439568498,0.0009469741586932,0.045520433440361,10,6708506,6988198,1,Oprm1
ENSMUSG00000041596,52.5644528994337,1.00875584290405,0.305522276611013,3.30174236096174,0.0009608628380779,0.0460044706414018,7,14297224,14343264,-1,Nlrp5-ps
ENSMUSG00000074280,56.6103314280128,1.24537420967652,0.377255777867443,3.30114018853836,0.0009629275596254,0.0460044706414018,9,57391246,57391654,1,Gm6166
ENSMUSG00000101355,124.198774297858,-1.16771347494907,0.353747182799582,-3.30098310807083,0.000963466830578,0.0460044706414018,13,21901829,21902239,1,H3c10
ENSMUSG00000030278,701.664124764902,1.23559280572168,0.374393092726915,3.30025534585098,0.0009659689536462,0.0460216738514358,6,113401595,113412721,-1,Cidec
ENSMUSG00000020848,87.5426726326816,1.19404603958045,0.362295664114647,3.29577789040996,0.0009814957957233,0.0461408648935228,11,75659792,75686875,-1,Doc2b
ENSMUSG00000033006,145.086590810428,1.10568635407952,0.335243146723822,3.29816243787498,0.0009731981693289,0.0461408648935228,15,79039108,79049440,-1,Sox10
ENSMUSG00000047990,32.5799302085283,-1.07885159020716,0.32730045129946,-3.29621174038673,0.0009799812483787,0.0461408648935228,9,67737771,67739612,-1,C2cd4a
ENSMUSG00000060212,45.1133392157569,1.02421417920354,0.310673981415737,3.29674913404788,0.000978108236004,0.0461408648935228,8,126478247,126625056,-1,Pcnx2
ENSMUSG00000019848,10.3881022722568,1.24524597199467,0.378188661911915,3.29265812914482,0.0009924507111721,0.0463582357194714,10,45054194,45194548,1,Popdc3
ENSMUSG00000022683,986.906846531453,-1.05381701922256,0.320478130202567,-3.28826500128563,0.0010080690320825,0.0467826766573613,16,13532921,13548847,-1,Pla2g10
ENSMUSG00000030110,506.768465965211,1.10306102895499,0.335781491206474,3.28505607915329,0.0010196207536007,0.0469172019350674,6,118128706,118174679,-1,Ret
ENSMUSG00000050663,47.7048658900246,1.17636592423799,0.35888964775454,3.27779285805021,0.0010462214004635,0.0475267637035092,10,114234726,114638212,-1,Trhde
ENSMUSG00000012705,193.19893358228,1.29563815031097,0.395453534214331,3.27633473521759,0.0010516383947551,0.0476032432449237,8,3705770,3710110,1,Retn
ENSMUSG00000044288,353.541842239128,1.19164328275181,0.363733098844039,3.27614750084308,0.0010523358561613,0.0476032432449237,4,33924593,33948831,1,Cnr1
ENSMUSG00000049281,72.0899472849643,1.03668134905238,0.31664534431037,3.27395102337662,0.001060549913305,0.0476626916251832,9,40180513,40202914,1,Scn3b
ENSMUSG00000058297,627.147467986605,1.18262447789256,0.361280369683423,3.27342578543322,0.001062522887721,0.0476626916251832,10,59942041,59971020,1,Spock2
ENSMUSG00000020405,512.223213273047,1.3037187280272,0.398450483945318,3.27197175196835,0.0010680024628186,0.0477865551327875,11,43486876,43492367,-1,Fabp6
ENSMUSG00000118275,9.62096862359913,1.24010207734278,0.379070534259478,3.2714283102097,0.0010700571441398,0.0477865551327875,18,56800850,56801294,1,Gm50289
ENSMUSG00000082229,12.5583417947787,1.30966295838906,0.400528098473634,3.26984040165978,0.0010760817868292,0.0478711580819884,X,102227782,102230246,-1,Nap1l2
ENSMUSG00000069072,360.264426946229,1.23637048633492,0.378367186882571,3.26764721994414,0.0010844544845815,0.047945830267908,3,31257007,31364527,-1,Slc7a14
ENSMUSG00000032023,17.3497444960467,1.18912886258633,0.364338586299293,3.26380160461373,0.0010992811242069,0.0481064226391743,9,40806145,40875414,-1,Jhy
ENSMUSG00000039196,72.750423155358,1.20158824956562,0.368101083001336,3.26428881916999,0.0010973923694304,0.0481064226391743,4,63262797,63266400,1,Orm1
ENSMUSG00000034891,16.4369811659133,1.30217697011992,0.399073192762815,3.26300286196836,0.0011023840660208,0.0481441594036377,13,54906673,54914408,-1,Sncb
ENSMUSG00000040797,100.373801664689,1.08100522528229,0.331738927836228,3.25860227599203,0.0011196251081275,0.0487097465576956,6,121349892,121450637,-1,Iqsec3
ENSMUSG00000045174,13.5916088078739,1.25397089463633,0.385001607125369,3.25705366270846,0.001125751483138,0.0487681897544117,1,34618738,34630025,1,Amer3
ENSMUSG00000040495,28.2698919689892,1.14821413125204,0.353167892415998,3.25118493472662,0.0011492507540291,0.049387901903649,2,91757594,91759033,1,Chrm4
ENSMUSG00000023484,421.287691318643,1.20410851794371,0.370951753652057,3.24599764279086,0.0011703980856381,0.049700283925114,15,98953055,98956859,1,Prph
ENSMUSG00000044405,59.472902956477,1.17209748254958,0.361067355845819,3.2462017503739,0.0011695592376184,0.049700283925114,2,158344532,158350118,1,Adig
