GeneID,Base mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Gene name,Gene description
ENSMUSG00000023122,106549.306015407,1.01612155846512,0.255806944887632,3.97222037467152,7.12057984775152e-05,0.0149080782901719,17,54136665,54153367,-1,Sult1c2,"sulfotransferase family, cytosolic, 1C, member 2 [Source:MGI Symbol;Acc:MGI:1916333]"
ENSMUSG00000052819,53614.1377106266,-1.17850384727357,0.297254172946775,-3.96463348383197,7.3508804003184e-05,0.0152540526112448,8,85733831,85741160,-1,Best2,bestrophin 2 [Source:MGI Symbol;Acc:MGI:2387588]
ENSMUSG00000069094,329357.522082316,-0.902852552192837,0.228395623161624,-3.95302037620018,7.7170862685174e-05,0.0158735049044267,3,19277272,19365486,-1,Pde7a,phosphodiesterase 7A [Source:MGI Symbol;Acc:MGI:1202402]
ENSMUSG00000001823,4799.70934338647,-1.18982166858496,0.301279146251587,-3.94923340492802,7.84018756359042e-05,0.015986483319881,2,74505357,74508049,1,Hoxd12,homeobox D12 [Source:MGI Symbol;Acc:MGI:96204]
ENSMUSG00000024899,938232.691468597,0.791028455479701,0.200659437806883,3.94214428249816,8.07563694504989e-05,0.0163246216141789,19,32573190,32644587,1,Papss2,3'-phosphoadenosine 5'-phosphosulfate synthase 2 [Source:MGI Symbol;Acc:MGI:1330223]
ENSMUSG00000043705,158812.537376643,-1.13050699207445,0.288065364489072,-3.92448079997254,8.69169907848741e-05,0.0174197992898676,17,73613459,73707861,-1,Capn13,calpain 13 [Source:MGI Symbol;Acc:MGI:2685789]
ENSMUSG00000042414,3897.12868422704,-1.19709535666179,0.305250849916499,-3.92167739087131,8.79346753950792e-05,0.0174744085028747,1,13183681,13197387,-1,Prdm14,PR domain containing 14 [Source:MGI Symbol;Acc:MGI:3588194]
ENSMUSG00000005087,312617.085162031,0.752709677952249,0.192370353066237,3.91281538945389,9.12262756897776e-05,0.0178263744887466,2,102641486,102732010,-1,Cd44,CD44 antigen [Source:MGI Symbol;Acc:MGI:88338]
ENSMUSG00000113930,6890.5347851549,-1.21402796204377,0.310127237577358,-3.9146125039757,9.05495100496967e-05,0.0178263744887466,12,16026158,16065546,-1,Gm36235,"predicted gene, 36235 [Source:MGI Symbol;Acc:MGI:5595394]"
ENSMUSG00000058656,56498.0982228781,0.512312189421324,0.131690064996656,3.8902873154048,0.0001001256007333,0.0194036794346887,15,53317206,53765933,-1,Samd12,sterile alpha motif domain containing 12 [Source:MGI Symbol;Acc:MGI:2444518]
ENSMUSG00000013089,116232.066389948,0.935787900121666,0.241113581746146,3.88110820363035,0.000103981561976,0.0199857675965368,16,22200059,22258469,-1,Etv5,ets variant 5 [Source:MGI Symbol;Acc:MGI:1096867]
ENSMUSG00000021587,86121.8303786466,1.06889407716454,0.275778296465322,3.87591805034938,0.0001062234331901,0.0201330576881581,13,75237945,75282980,1,Pcsk1,proprotein convertase subtilisin/kexin type 1 [Source:MGI Symbol;Acc:MGI:97511]
ENSMUSG00000029086,904291.648527005,0.778246098205663,0.200818794747411,3.87536484911454,0.0001064650583535,0.0201330576881581,5,44150962,44259374,-1,Prom1,prominin 1 [Source:MGI Symbol;Acc:MGI:1100886]
ENSMUSG00000052056,254058.677091202,-0.441603666319832,0.114168375792138,-3.86800340510968,0.0001097301330303,0.0205844951154383,2,169950563,169990023,-1,Zfp217,zinc finger protein 217 [Source:MGI Symbol;Acc:MGI:2685408]
ENSMUSG00000029154,35561.0723199888,0.99375307901582,0.25734240385725,3.86159864880668,0.0001126475106711,0.0207989880135964,5,73563418,73610778,1,Cwh43,cell wall biogenesis 43 C-terminal homolog [Source:MGI Symbol;Acc:MGI:2444131]
ENSMUSG00000055561,6011.9562611742,-1.15085063020177,0.298008991387733,-3.86179834656206,0.0001125554533621,0.0207989880135964,18,44096302,44155568,1,Spink5,"serine peptidase inhibitor, Kazal type 5 [Source:MGI Symbol;Acc:MGI:1919682]"
ENSMUSG00000015533,247189.184124695,0.89741982033296,0.232576136021123,3.85860662957895,0.000114035312955,0.0208907347928322,13,114969617,115068636,-1,Itga2,integrin alpha 2 [Source:MGI Symbol;Acc:MGI:96600]
ENSMUSG00000040046,68166.0628875311,0.833541662820134,0.217262851236499,3.83655861126848,0.0001247704287022,0.022505706020308,7,46294065,46321961,-1,Tph1,tryptophan hydroxylase 1 [Source:MGI Symbol;Acc:MGI:98796]
ENSMUSG00000042306,117329.847899782,-1.15290423444657,0.300388299087913,-3.83804641508074,0.000124017043794,0.022505706020308,3,90434163,90436144,1,S100a14,S100 calcium binding protein A14 [Source:MGI Symbol;Acc:MGI:1913416]
ENSMUSG00000026623,302264.724129996,0.68022695232494,0.178050886354522,3.82040756017648,0.0001332313335424,0.023848408704101,1,191449946,191516367,1,Lpgat1,lysophosphatidylglycerol acyltransferase 1 [Source:MGI Symbol;Acc:MGI:2446186]
ENSMUSG00000001943,59594.9670128988,0.692820354613918,0.181706480690706,3.81285440112183,0.000137371044828,0.0242803106426483,9,37450551,37455501,1,Vsig2,V-set and immunoglobulin domain containing 2 [Source:MGI Symbol;Acc:MGI:1928009]
ENSMUSG00000044726,3975.58592109532,1.13043834155166,0.296672998700191,3.81038499123422,0.0001387505491114,0.0242803106426483,15,34453451,34474038,1,Erich5,glutamate rich 5 [Source:MGI Symbol;Acc:MGI:2447772]
ENSMUSG00000052212,182304.34544701,1.05340658712005,0.276427053065064,3.81079411526376,0.000138521098912,0.0242803106426483,7,24443408,24459736,-1,Cd177,CD177 antigen [Source:MGI Symbol;Acc:MGI:1916141]
ENSMUSG00000027375,76306.971529029,1.042065962005,0.273695171763124,3.80739621854523,0.0001404376438585,0.0243934985988161,2,127475146,127498615,-1,Mal,"myelin and lymphocyte protein, T cell differentiation protein [Source:MGI Symbol;Acc:MGI:892970]"
ENSMUSG00000047344,14263.1181160745,1.00093757406728,0.263264277514188,3.80202579521384,0.0001435177804247,0.0247452090674998,X,9066141,9134324,1,Lancl3,LanC lantibiotic synthetase component C-like 3 (bacterial) [Source:MGI Symbol;Acc:MGI:2443335]
ENSMUSG00000057530,566428.729906653,0.531908625371813,0.140136295563182,3.79565210593137,0.0001472558766143,0.0251476990289692,4,137589548,137692540,1,Ece1,endothelin converting enzyme 1 [Source:MGI Symbol;Acc:MGI:1101357]
ENSMUSG00000089774,536022.02540621,-0.575933617395427,0.151784901415875,-3.79440650567364,0.0001479970346708,0.0251476990289692,16,91855210,91884361,1,Slc5a3,"solute carrier family 5 (inositol transporters), member 3 [Source:MGI Symbol;Acc:MGI:1858226]"
ENSMUSG00000031760,6881.3583990558,1.03788689639921,0.274186049768927,3.78533808439159,0.0001534997512731,0.0256691209497233,8,94879235,94880774,1,Mt3,metallothionein 3 [Source:MGI Symbol;Acc:MGI:97173]
ENSMUSG00000043019,384742.892980567,0.727359725216821,0.192221591474612,3.78396474421495,0.000154349697382,0.0256691209497233,1,151631122,151697802,1,Edem3,"ER degradation enhancer, mannosidase alpha-like 3 [Source:MGI Symbol;Acc:MGI:1914217]"
ENSMUSG00000114613,5991.90342057028,1.05857567999268,0.279649172767595,3.78537032495503,0.0001534798509475,0.0256691209497233,13,118737854,118795292,-1,Gm10732,predicted gene 10732 [Source:MGI Symbol;Acc:MGI:3642638]
ENSMUSG00000006398,35339.955599071,0.623631855197828,0.165701450449,3.76358718350369,0.0001674932958199,0.0276588048850911,4,118290098,118294549,-1,Cdc20,cell division cycle 20 [Source:MGI Symbol;Acc:MGI:1859866]
ENSMUSG00000011171,52504.6555717273,0.681994992032547,0.181422728983092,3.75914856895414,0.0001704925776152,0.0279572059615428,12,116041346,116109881,1,Vipr2,vasoactive intestinal peptide receptor 2 [Source:MGI Symbol;Acc:MGI:107166]
ENSMUSG00000027035,668082.934374276,0.491140166446106,0.130876813644487,3.75269043285419,0.0001749468414462,0.0284883922574497,2,68691785,68944626,1,Cers6,ceramide synthase 6 [Source:MGI Symbol;Acc:MGI:2442564]
ENSMUSG00000089712,5278.20015986207,-1.06600360363107,0.284326042312799,-3.74922956391843,0.0001773786608165,0.0286851877068121,8,95102969,95108084,1,Gm15889,predicted gene 15889 [Source:MGI Symbol;Acc:MGI:3802159]
ENSMUSG00000030303,28309.0236831365,0.932978386794085,0.249331489131981,3.74191960286341,0.0001826199442683,0.0293305141996413,6,147948757,148084256,1,Far2,fatty acyl CoA reductase 2 [Source:MGI Symbol;Acc:MGI:2687035]
ENSMUSG00000052396,6095.27485247367,1.08180197090064,0.290179639405322,3.72804230206373,0.0001929729920511,0.0307824740857591,7,98868291,98887826,-1,Mogat2,monoacylglycerol O-acyltransferase 2 [Source:MGI Symbol;Acc:MGI:2663253]
ENSMUSG00000028194,92421.4380278287,1.02237881214617,0.274763158522081,3.72094576887757,0.0001984780616173,0.031229322749906,3,145464430,145600032,1,Ddah1,dimethylarginine dimethylaminohydrolase 1 [Source:MGI Symbol;Acc:MGI:1916469]
ENSMUSG00000097636,20487.0268188938,-0.949609146008347,0.255266104349804,-3.72007536381348,0.0001991633389275,0.031229322749906,19,53431398,53453533,-1,Mirt1,myocardial infarction associated transcript 1 [Source:MGI Symbol;Acc:MGI:1922001]
ENSMUSG00000120923,2941.50853217523,1.03947114763256,0.279479746656489,3.71930760660874,0.0001997696452934,0.031229322749906,15,85518723,85520499,1,Gm56736,"predicted gene, 56736 [Source:MGI Symbol;Acc:MGI:7337385]"
ENSMUSG00000104010,5130.32522672485,-0.918895800874314,0.247405343665781,-3.7141307752659,0.0002039033359199,0.0316644326091852,1,194724691,194726987,1,Gm37366,"predicted gene, 37366 [Source:MGI Symbol;Acc:MGI:5610594]"
ENSMUSG00000029797,68668.3379480084,-0.886933028412038,0.238995927650446,-3.7110800888175,0.00020637679094,0.0318376932286421,6,48425163,48478184,1,Sspo,SCO-spondin [Source:MGI Symbol;Acc:MGI:2674311]
ENSMUSG00000035200,20556.3942902005,1.04835156379367,0.282781978171095,3.707278556342,0.0002094984676157,0.0320124592792066,9,54935438,54956063,-1,Chrnb4,"cholinergic receptor, nicotinic, beta polypeptide 4 [Source:MGI Symbol;Acc:MGI:87892]"
ENSMUSG00000061578,12137.4018436893,0.743255155571417,0.200533807496807,3.70638330189414,0.0002102400413236,0.0320124592792066,5,117552036,117913068,1,Ksr2,kinase suppressor of ras 2 [Source:MGI Symbol;Acc:MGI:3610315]
ENSMUSG00000031551,6276.87826471128,1.14143671265766,0.308169781097993,3.70392161291995,0.0002122918823731,0.03211633774044,8,25074152,25087025,-1,Ido1,"indoleamine 2,3-dioxygenase 1 [Source:MGI Symbol;Acc:MGI:96416]"
ENSMUSG00000027875,2002747.67571706,1.04550903843831,0.282491151272011,3.70103287742133,0.0002147236498073,0.032275992720086,3,98187751,98218054,1,Hmgcs2,3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2 [Source:MGI Symbol;Acc:MGI:101939]
ENSMUSG00000109176,4575.75779578646,-1.10945140359717,0.300245028560583,-3.69515328502203,0.0002197541700442,0.0328217549895972,7,6984202,6993267,1,Zfp264,zinc finger protein 264 [Source:MGI Symbol;Acc:MGI:2151059]
ENSMUSG00000041565,13927.8114297271,-0.984764374661664,0.266622178986287,-3.69348258425385,0.0002212036662565,0.0328291441142417,17,68580792,69087081,1,L3mbtl4,L3MBTL4 histone methyl-lysine binding protein [Source:MGI Symbol;Acc:MGI:2444889]
ENSMUSG00000050097,81967.7789534947,1.02948787115791,0.279059568218288,3.68913303253094,0.0002250195412644,0.0331854290761677,8,105558204,105566725,1,Ces2b,carboxyesterase 2B [Source:MGI Symbol;Acc:MGI:2448547]
ENSMUSG00000096001,549494.92190454,0.87034302574205,0.236425500390275,3.68125698922218,0.0002320869293004,0.0340137900322903,14,36824097,36835979,-1,Gpr15lg,G protein coupled receptor 15 ligand [Source:MGI Symbol;Acc:MGI:1917295]
ENSMUSG00000032122,603226.237825463,-1.13933959237369,0.31015067206188,-3.67350354200224,0.0002392473592818,0.034845411973919,9,37138881,37167034,-1,Slc37a2,"solute carrier family 37 (glycerol-3-phosphate transporter), member 2 [Source:MGI Symbol;Acc:MGI:1929693]"
ENSMUSG00000038991,662657.0062047,0.733184236863474,0.199680516644951,3.67178655775986,0.0002408608081364,0.0348638585802008,13,38684055,38712800,-1,Txndc5,thioredoxin domain containing 5 [Source:MGI Symbol;Acc:MGI:2145316]
ENSMUSG00000018417,250634.727043628,0.545276822427328,0.14869362468007,3.66711635149488,0.0002453011949998,0.0351572904101084,1,51788924,51955230,-1,Myo1b,myosin IB [Source:MGI Symbol;Acc:MGI:107752]
ENSMUSG00000037613,8513.13142143778,1.01788971097789,0.277621622070571,3.6664641009811,0.000245927424913,0.0351572904101084,7,143219546,143239609,-1,Tnfrsf23,"tumor necrosis factor receptor superfamily, member 23 [Source:MGI Symbol;Acc:MGI:1930269]"
ENSMUSG00000043421,16004.9274730042,0.71146972775206,0.194282701299159,3.6620333307829,0.000250221293924,0.0351572904101084,6,29272487,29275445,1,Hilpda,hypoxia inducible lipid droplet associated [Source:MGI Symbol;Acc:MGI:1916823]
ENSMUSG00000091421,8639.70027590976,1.03547669479229,0.282891091470666,3.66033687879372,0.0002518838666424,0.0351572904101084,3,92596733,92597465,1,Gm4202,predicted gene 4202 [Source:MGI Symbol;Acc:MGI:3782379]
ENSMUSG00000093805,21270.2408750166,-1.12802315071659,0.30816197791629,-3.66048776797184,0.0002517355721074,0.0351572904101084,1,93846033,93870372,1,Gal3st2b,galactose-3-O-sulfotransferase 2B [Source:MGI Symbol;Acc:MGI:3711964]
ENSMUSG00000106961,9260.43184272957,-0.887849267852784,0.242360678665515,-3.66333875916445,0.0002489489490895,0.0351572904101084,2,35170402,35172022,1,Gm43128,predicted gene 43128 [Source:MGI Symbol;Acc:MGI:5663265]
ENSMUSG00000073758,174934.901717311,-0.982680573363757,0.26905761347945,-3.65230539532312,0.0002598965386752,0.036061029203526,4,126044395,126057284,-1,Sh3d21,SH3 domain containing 21 [Source:MGI Symbol;Acc:MGI:1914188]
ENSMUSG00000074653,113203.138594712,-0.767316373839154,0.210230413665367,-3.64988281410379,0.0002623599730217,0.0361887000434552,3,30732703,30753992,-1,Lrrc31,leucine rich repeat containing 31 [Source:MGI Symbol;Acc:MGI:2443864]
ENSMUSG00000074882,104171.768763154,-1.06062410142644,0.290987427826723,-3.64491383475857,0.0002674814034024,0.0366793650782742,19,39677278,39729498,-1,Cyp2c68,"cytochrome P450, family 2, subfamily c, polypeptide 68 [Source:MGI Symbol;Acc:MGI:3612287]"
ENSMUSG00000031112,24228.7792506869,-0.931174177037361,0.256066425965093,-3.63645555456106,0.0002764153102821,0.0374662578659253,X,49929924,49981974,1,Stk26,serine/threonine kinase 26 [Source:MGI Symbol;Acc:MGI:1917665]
ENSMUSG00000054733,81587.7873573062,0.666334788734415,0.183209262802371,3.63701473682144,0.0002758161565022,0.0374662578659253,14,64360074,64693352,-1,Msra,methionine sulfoxide reductase A [Source:MGI Symbol;Acc:MGI:106916]
ENSMUSG00000013483,95798.1262092378,-0.864899178431355,0.238074313424932,-3.63289582143043,0.0002802581910057,0.0377688179361744,11,119198594,119236201,1,Card14,"caspase recruitment domain family, member 14 [Source:MGI Symbol;Acc:MGI:2386258]"
ENSMUSG00000031098,9868.93073034035,-1.04483432067379,0.287932723414905,-3.62874461881919,0.00028480280601,0.0377763426534822,7,141988587,141994133,1,Syt8,synaptotagmin VIII [Source:MGI Symbol;Acc:MGI:1859867]
ENSMUSG00000055827,358307.029757689,-0.942032058294031,0.259493327903518,-3.63027468145265,0.000283119762723,0.0377763426534822,15,63729573,63750407,-1,Gsdmc3,gasdermin C3 [Source:MGI Symbol;Acc:MGI:3580656]
ENSMUSG00000069456,200649.377525944,-0.939823267256462,0.259016312939165,-3.62843272916637,0.0002851470275775,0.0377763426534822,10,127637021,127682434,1,Rdh16,retinol dehydrogenase 16 [Source:MGI Symbol;Acc:MGI:1201375]
ENSMUSG00000032066,58264.4305966523,-0.608442581382986,0.168193416991395,-3.61751721480345,0.0002974425530592,0.0391838788016147,9,50444387,50466481,-1,Bco2,beta-carotene oxygenase 2 [Source:MGI Symbol;Acc:MGI:2177469]
ENSMUSG00000049112,9270.352999543,1.10963999876876,0.307457563402065,3.60908343411826,0.0003072807768925,0.0402537817729281,6,112450644,112466904,-1,Oxtr,oxytocin receptor [Source:MGI Symbol;Acc:MGI:109147]
ENSMUSG00000022899,52564.8664079095,1.11374380216816,0.308936646903279,3.60508801183708,0.0003120471586945,0.0405648857313735,16,36570539,36605324,-1,Slc15a2,"solute carrier family 15 (H+/peptide transporter), member 2 [Source:MGI Symbol;Acc:MGI:1890457]"
ENSMUSG00000026655,296440.742168819,0.573114332782563,0.159012895096905,3.60420035389771,0.0003131154555579,0.0405648857313735,2,3571525,3783179,1,Fam107b,"family with sequence similarity 107, member B [Source:MGI Symbol;Acc:MGI:1913790]"
ENSMUSG00000103135,3926.17445239305,-0.639847011753901,0.177715752925817,-3.60039558238256,0.0003177334096307,0.0409369819913787,3,19197352,19198063,-1,Gm37979,"predicted gene, 37979 [Source:MGI Symbol;Acc:MGI:5611207]"
ENSMUSG00000030226,3105.0619349437,0.950915468081201,0.264652982488052,3.59306537618231,0.0003268105501847,0.0418763966736687,6,138339916,138558966,-1,Lmo3,LIM domain only 3 [Source:MGI Symbol;Acc:MGI:102810]
ENSMUSG00000035069,109765.441943063,0.417699066392629,0.116693545472347,3.57945304259876,0.0003443141087148,0.0438794648655107,4,103171009,103229065,1,Oma1,OMA1 zinc metallopeptidase [Source:MGI Symbol;Acc:MGI:1914263]
ENSMUSG00000052974,23414.5651491284,-1.10082742467188,0.307761476417399,-3.57688505230231,0.0003477129817304,0.0440730903167432,7,26819334,26833085,1,Cyp2f2,"cytochrome P450, family 2, subfamily f, polypeptide 2 [Source:MGI Symbol;Acc:MGI:88608]"
ENSMUSG00000027883,142114.978916052,0.515864930454395,0.144286787108787,3.57527491457309,0.0003498600662773,0.0441068209362254,3,108585954,108629625,-1,Gpsm2,"G-protein signalling modulator 2 (AGS3-like, C. elegans) [Source:MGI Symbol;Acc:MGI:1923373]"
ENSMUSG00000005268,99836.4454048104,1.00642658348014,0.28299477543653,3.55634333505872,0.0003760525609627,0.0471553823637219,15,10177324,10349266,1,Prlr,prolactin receptor [Source:MGI Symbol;Acc:MGI:97763]
ENSMUSG00000018554,60609.5337452717,-0.711622330617628,0.200414637297196,-3.55075028558099,0.0003841346976389,0.0477524250714003,11,69826622,69832431,1,Ybx2,Y box protein 2 [Source:MGI Symbol;Acc:MGI:1096372]
ENSMUSG00000097325,2229.37295132474,-0.885106084416326,0.24930912002934,-3.55023548401343,0.0003848867046993,0.0477524250714003,1,194567924,194681825,-1,Gm16897,"predicted gene, 16897 [Source:MGI Symbol;Acc:MGI:4439821]"
ENSMUSG00000019779,383890.883689636,0.593700639850863,0.167526906219606,3.54391215863915,0.0003942365716304,0.0478987221148297,10,34359395,34487274,1,Frk,fyn-related kinase [Source:MGI Symbol;Acc:MGI:103265]
ENSMUSG00000031932,2520.43380118839,-1.09657158654501,0.309273251223848,-3.54563992264343,0.0003916609913375,0.0478987221148297,9,14771506,14782085,1,Gpr83,G protein-coupled receptor 83 [Source:MGI Symbol;Acc:MGI:95712]
ENSMUSG00000032373,208412.541291625,0.938681608554475,0.264828932231862,3.54448285028255,0.0003933840955568,0.0478987221148297,9,66620968,66674127,1,Car12,carbonic anhydrase 12 [Source:MGI Symbol;Acc:MGI:1923709]
ENSMUSG00000107586,11763.0392444834,-0.563659786844092,0.159025440656297,-3.54446297723102,0.0003934137521488,0.0478987221148297,2,37905230,37909179,-1,Gm44283,"predicted gene, 44283 [Source:MGI Symbol;Acc:MGI:5690675]"
ENSMUSG00000018740,108643.381936442,0.553460146891224,0.156232990904105,3.54253057365416,0.0003963074801316,0.0479021345443683,11,68858957,68865191,1,Slc25a35,"solute carrier family 25, member 35 [Source:MGI Symbol;Acc:MGI:1919248]"
ENSMUSG00000053279,606972.698289415,0.967990486136202,0.273605714662997,3.53790302709315,0.0004033181520456,0.0482520783026428,19,20470079,20620829,1,Aldh1a1,"aldehyde dehydrogenase family 1, subfamily A1 [Source:MGI Symbol;Acc:MGI:1353450]"
ENSMUSG00000065445,10969.5197721984,-1.08507067788644,0.306675518947172,-3.53817181629471,0.0004029077911534,0.0482520783026428,18,61782267,61782329,-1,Mir143,microRNA 143 [Source:MGI Symbol;Acc:MGI:2676828]
ENSMUSG00000027556,3433974.28837717,1.0010763956739,0.283167571185068,3.53527909811266,0.0004073446695553,0.0484864221137185,3,14831276,14873428,-1,Car1,carbonic anhydrase 1 [Source:MGI Symbol;Acc:MGI:88268]
ENSMUSG00000067231,321557.174867073,1.08614526828217,0.30750460475215,3.53212684134473,0.0004122315735534,0.0488202937790689,19,39049459,39082388,1,Cyp2c65,"cytochrome P450, family 2, subfamily c, polypeptide 65 [Source:MGI Symbol;Acc:MGI:1919553]"
ENSMUSG00000076435,410437.099182931,0.932152222535885,0.264034365423706,3.53042006876652,0.0004149003588328,0.0488894397702075,11,94447928,94492697,-1,Acsf2,acyl-CoA synthetase family member 2 [Source:MGI Symbol;Acc:MGI:2388287]
ENSMUSG00000040322,473272.20927846,0.531067332985283,0.150539285928007,3.52776572382081,0.0004190828910349,0.0491353735593962,3,109030465,109075773,1,Slc25a24,"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24 [Source:MGI Symbol;Acc:MGI:1917160]"
ENSMUSG00000059316,252745.784418854,0.686165608522789,0.194712303657696,3.5239971775439,0.0004250887771836,0.0495915758018828,2,29692646,29707534,1,Slc27a4,"solute carrier family 27 (fatty acid transporter), member 4 [Source:MGI Symbol;Acc:MGI:1347347]"
ENSMUSG00000064254,578412.581014044,0.673371068865552,0.191216698116973,3.52150766903019,0.0004291002556242,0.0498117420501597,7,24286968,24308350,1,Ethe1,ethylmalonic encephalopathy 1 [Source:MGI Symbol;Acc:MGI:1913321]
